category,variable,varrSize,timesPointedTo,timesDereferenced,timesWrittenTo,timesReadFrom
1094,UIComponentPtr,8,0,0,0,3505
1094,Matrix,64,0,0,0,0
1094,Dirty Flag,1,0,0,13665,3154
1002,Rotation,4,0,0,3502,3502
1002,Scale,8,0,0,0,1
1002,Translation,8,0,0,3503,14011
1002,Scale,8,0,0,1,7007
1002,Translation,8,0,0,3504,14011
1108,ColliderPtr,8,0,0,0,1
1108,UIComponentPtr,8,0,0,0,3237
1108,Matrix,64,0,0,0,0
1108,Dirty Flag,1,0,0,12591,2884
1002,Rotation,4,0,0,3234,3234
1002,Scale,8,0,0,0,1
1002,Translation,8,0,0,3235,12939
1002,Scale,8,0,0,1,6471
1002,Translation,8,0,0,3236,12939
1126,ColliderPtr,8,0,0,0,1
1126,UIComponentPtr,8,0,0,0,2967
1126,Matrix,64,0,0,0,0
1126,Dirty Flag,1,0,0,11687,2789
1002,Rotation,4,0,0,2965,2965
1002,Scale,8,0,0,0,1
1002,Translation,8,0,0,2965,11862
1002,Scale,8,0,0,1,5932
1002,Translation,8,0,0,2966,11862
1138,ColliderPtr,8,0,0,0,1
1138,UIComponentPtr,8,0,0,0,2698
1138,Matrix,64,0,0,0,0
1138,Dirty Flag,1,0,0,10611,2520
1002,Rotation,4,0,0,2696,2696
1002,Scale,8,0,0,0,1
1002,Translation,8,0,0,2696,10786
1002,Scale,8,0,0,1,5394
1002,Translation,8,0,0,2697,10786
1163,ColliderPtr,8,0,0,0,1
1163,UIComponentPtr,8,0,0,0,2430
1163,Matrix,64,0,0,0,0
1163,Dirty Flag,1,0,0,9540,2253
1002,Rotation,4,0,0,2428,2428
1002,Scale,8,0,0,0,1
1002,Translation,8,0,0,2428,9714
1002,Scale,8,0,0,1,4858
1002,Translation,8,0,0,2429,9714
1189,ColliderPtr,8,0,0,0,1
1189,UIComponentPtr,8,0,0,0,2161
1189,Matrix,64,0,0,0,0
1189,Dirty Flag,1,0,0,8465,1985
1002,Rotation,4,0,0,2159,2159
1002,Scale,8,0,0,0,1
1002,Translation,8,0,0,2159,8638
1002,Scale,8,0,0,1,4320
1002,Translation,8,0,0,2160,8638
1003,ColliderPtr,8,0,0,1,1
1003,UIComponentPtr,8,0,0,1,2
1003,Matrix,64,0,0,0,0
1003,Dirty Flag,1,0,0,3770,3766
1003,Rotation,4,0,0,1,0
1003,Scale,8,0,0,0,1
1003,Translation,8,0,0,1,1
1003,Scale,8,0,0,1,1
1003,Translation,8,0,0,1,4
1004,ColliderPtr,8,0,0,1,1
1004,UIComponentPtr,8,0,0,1,2
1004,Matrix,64,0,0,0,0
1004,Dirty Flag,1,0,0,3770,3766
1004,Rotation,4,0,0,1,0
1004,Scale,8,0,0,0,1
1004,Translation,8,0,0,1,1
1004,Scale,8,0,0,1,1
1004,Translation,8,0,0,1,35
1122,ColliderPtr,8,0,0,0,0
1122,UIComponentPtr,8,0,0,0,3006
1122,Matrix,64,0,0,0,0
1122,Dirty Flag,1,0,0,11886,2869
1004,Rotation,4,0,0,3005,3005
1122,OldScale,8,0,0,0,0
1004,Translation,8,0,0,3005,12022
1004,Scale,8,0,0,0,6012
1004,Translation,8,0,0,3006,12022
1183,ColliderPtr,8,0,0,0,0
1183,UIComponentPtr,8,0,0,0,2240
1183,Matrix,64,0,0,0,0
1183,Dirty Flag,1,0,0,8862,2143
1004,Rotation,4,0,0,2239,2239
1183,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2239,8958
1004,Scale,8,0,0,0,4480
1004,Translation,8,0,0,2240,8958
1100,ColliderPtr,8,0,0,0,0
1100,UIComponentPtr,8,0,0,0,3445
1100,Matrix,64,0,0,0,0
1100,Dirty Flag,1,0,0,13368,3035
1004,Rotation,4,0,0,3443,3443
1100,OldScale,8,0,0,0,0
1004,Translation,8,0,0,3444,13775
1004,Scale,8,0,0,0,6889
1004,Translation,8,0,0,3445,13775
1118,ColliderPtr,8,0,0,0,0
1118,UIComponentPtr,8,0,0,0,3115
1118,Matrix,64,0,0,0,0
1118,Dirty Flag,1,0,0,12213,2869
1004,Rotation,4,0,0,3114,3114
1118,OldScale,8,0,0,0,0
1004,Translation,8,0,0,3114,12458
1004,Scale,8,0,0,0,6230
1004,Translation,8,0,0,3115,12458
1134,ColliderPtr,8,0,0,0,0
1134,UIComponentPtr,8,0,0,0,2786
1134,Matrix,64,0,0,0,0
1134,Dirty Flag,1,0,0,10937,2580
1004,Rotation,4,0,0,2785,2785
1134,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2785,11142
1004,Scale,8,0,0,0,5572
1004,Translation,8,0,0,2786,11142
1161,ColliderPtr,8,0,0,0,0
1161,UIComponentPtr,8,0,0,0,2459
1161,Matrix,64,0,0,0,0
1161,Dirty Flag,1,0,0,9629,2253
1004,Rotation,4,0,0,2458,2458
1161,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2458,9834
1004,Scale,8,0,0,0,4918
1004,Translation,8,0,0,2459,9834
1191,ColliderPtr,8,0,0,0,0
1191,UIComponentPtr,8,0,0,0,2130
1191,Matrix,64,0,0,0,0
1191,Dirty Flag,1,0,0,8315,1926
1004,Rotation,4,0,0,2129,2129
1191,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2129,8518
1004,Scale,8,0,0,0,4260
1004,Translation,8,0,0,2130,8518
1106,ColliderPtr,8,0,0,0,0
1106,UIComponentPtr,8,0,0,0,3292
1106,Matrix,64,0,0,0,0
1106,Dirty Flag,1,0,0,13151,3277
1004,Rotation,4,0,0,3290,3290
1106,OldScale,8,0,0,0,0
1004,Translation,8,0,0,3291,13163
1004,Scale,8,0,0,0,6583
1004,Translation,8,0,0,3292,13163
1132,ColliderPtr,8,0,0,0,0
1132,UIComponentPtr,8,0,0,0,2809
1132,Matrix,64,0,0,0,0
1132,Dirty Flag,1,0,0,11228,2802
1004,Rotation,4,0,0,2808,2808
1132,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2808,11234
1004,Scale,8,0,0,0,5618
1004,Translation,8,0,0,2809,11234
1176,ColliderPtr,8,0,0,0,0
1176,UIComponentPtr,8,0,0,0,2329
1176,Matrix,64,0,0,0,0
1176,Dirty Flag,1,0,0,9307,2321
1004,Rotation,4,0,0,2328,2328
1176,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2328,9314
1004,Scale,8,0,0,0,4658
1004,Translation,8,0,0,2329,9314
1104,ColliderPtr,8,0,0,0,0
1104,UIComponentPtr,8,0,0,0,3375
1104,Matrix,64,0,0,0,0
1104,Dirty Flag,1,0,0,13189,3066
1004,Rotation,4,0,0,3373,3373
1104,OldScale,8,0,0,0,0
1004,Translation,8,0,0,3374,13495
1004,Scale,8,0,0,0,6749
1004,Translation,8,0,0,3375,13495
1124,ColliderPtr,8,0,0,0,0
1124,UIComponentPtr,8,0,0,0,2976
1124,Matrix,64,0,0,0,0
1124,Dirty Flag,1,0,0,11747,2820
1004,Rotation,4,0,0,2975,2975
1124,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2975,11902
1004,Scale,8,0,0,0,5952
1004,Translation,8,0,0,2976,11902
1142,ColliderPtr,8,0,0,0,0
1142,UIComponentPtr,8,0,0,0,2578
1142,Matrix,64,0,0,0,0
1142,Dirty Flag,1,0,0,10156,2423
1004,Rotation,4,0,0,2577,2577
1142,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2577,10310
1004,Scale,8,0,0,0,5156
1004,Translation,8,0,0,2578,10310
1185,ColliderPtr,8,0,0,0,0
1185,UIComponentPtr,8,0,0,0,2181
1185,Matrix,64,0,0,0,0
1185,Dirty Flag,1,0,0,8567,2025
1004,Rotation,4,0,0,2180,2180
1185,OldScale,8,0,0,0,0
1004,Translation,8,0,0,2180,8722
1004,Scale,8,0,0,0,4362
1004,Translation,8,0,0,2181,8722
1005,ColliderPtr,8,0,0,1,1
1005,UIComponentPtr,8,0,0,1,2
1005,Matrix,64,0,0,0,0
1005,Dirty Flag,1,0,0,3770,3766
1005,Rotation,4,0,0,1,0
1005,Scale,8,0,0,0,1
1005,Translation,8,0,0,1,1
1005,Scale,8,0,0,1,1
1005,Translation,8,0,0,1,4
1006,ColliderPtr,8,0,0,1,1
1006,UIComponentPtr,8,0,0,1,2
1006,Matrix,64,0,0,0,0
1006,Dirty Flag,1,0,0,3770,3766
1006,Rotation,4,0,0,1,0
1006,Scale,8,0,0,0,1
1006,Translation,8,0,0,1,1
1006,Scale,8,0,0,1,1
1006,Translation,8,0,0,1,4
1007,ColliderPtr,8,0,0,1,1
1007,UIComponentPtr,8,0,0,1,2
1007,Matrix,64,0,0,0,0
1007,Dirty Flag,1,0,0,3770,3766
1007,Rotation,4,0,0,1,0
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,1,1
1007,Scale,8,0,0,1,1
1007,Translation,8,0,0,1,35
1112,ColliderPtr,8,0,0,0,1
1112,UIComponentPtr,8,0,0,0,3165
1112,Matrix,64,0,0,0,0
1112,Dirty Flag,1,0,0,12265,2773
1007,Rotation,4,0,0,3163,3163
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,3163,12654
1007,Scale,8,0,0,1,6328
1007,Translation,8,0,0,3164,12654
1144,ColliderPtr,8,0,0,0,1
1144,UIComponentPtr,8,0,0,0,2556
1144,Matrix,64,0,0,0,0
1144,Dirty Flag,1,0,0,9832,2167
1007,Rotation,4,0,0,2554,2554
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,2554,10218
1007,Scale,8,0,0,1,5110
1007,Translation,8,0,0,2555,10218
1196,ColliderPtr,8,0,0,0,1
1196,UIComponentPtr,8,0,0,0,1948
1196,Matrix,64,0,0,0,0
1196,Dirty Flag,1,0,0,7399,1558
1007,Rotation,4,0,0,1946,1946
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,1946,7786
1007,Scale,8,0,0,1,3894
1007,Translation,8,0,0,1947,7786
1098,ColliderPtr,8,0,0,0,1
1098,UIComponentPtr,8,0,0,0,3470
1098,Matrix,64,0,0,0,0
1098,Dirty Flag,1,0,0,13705,3299
1007,Rotation,4,0,0,3467,3467
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,3468,13871
1007,Scale,8,0,0,1,6937
1007,Translation,8,0,0,3469,13871
1114,ColliderPtr,8,0,0,0,1
1114,UIComponentPtr,8,0,0,0,3166
1114,Matrix,64,0,0,0,0
1114,Dirty Flag,1,0,0,12488,2994
1007,Rotation,4,0,0,3163,3163
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,3164,12655
1007,Scale,8,0,0,1,6329
1007,Translation,8,0,0,3165,12655
1130,ColliderPtr,8,0,0,0,1
1130,UIComponentPtr,8,0,0,0,2860
1130,Matrix,64,0,0,0,0
1130,Dirty Flag,1,0,0,11350,2773
1007,Rotation,4,0,0,2858,2858
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,2858,11434
1007,Scale,8,0,0,1,5718
1007,Translation,8,0,0,2859,11434
1146,ColliderPtr,8,0,0,0,1
1146,UIComponentPtr,8,0,0,0,2556
1146,Matrix,64,0,0,0,0
1146,Dirty Flag,1,0,0,10135,2470
1007,Rotation,4,0,0,2554,2554
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,2554,10218
1007,Scale,8,0,0,1,5110
1007,Translation,8,0,0,2555,10218
1181,ColliderPtr,8,0,0,0,1
1181,UIComponentPtr,8,0,0,0,2252
1181,Matrix,64,0,0,0,0
1181,Dirty Flag,1,0,0,8919,2166
1007,Rotation,4,0,0,2250,2250
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,2250,9002
1007,Scale,8,0,0,1,4502
1007,Translation,8,0,0,2251,9002
1096,ColliderPtr,8,0,0,0,1
1096,UIComponentPtr,8,0,0,0,3487
1096,Matrix,64,0,0,0,0
1096,Dirty Flag,1,0,0,13657,3200
1007,Rotation,4,0,0,3484,3484
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,3485,13939
1007,Scale,8,0,0,1,6971
1007,Translation,8,0,0,3486,13939
1110,ColliderPtr,8,0,0,0,1
1110,UIComponentPtr,8,0,0,0,3198
1110,Matrix,64,0,0,0,0
1110,Dirty Flag,1,0,0,12461,2870
1007,Rotation,4,0,0,3196,3196
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,3196,12786
1007,Scale,8,0,0,1,6394
1007,Translation,8,0,0,3197,12786
1128,ColliderPtr,8,0,0,0,1
1128,UIComponentPtr,8,0,0,0,2912
1128,Matrix,64,0,0,0,0
1128,Dirty Flag,1,0,0,11641,2909
1007,Rotation,4,0,0,2909,2909
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,2910,11639
1007,Scale,8,0,0,1,5821
1007,Translation,8,0,0,2911,11639
1140,ColliderPtr,8,0,0,0,1
1140,UIComponentPtr,8,0,0,0,2624
1140,Matrix,64,0,0,0,0
1140,Dirty Flag,1,0,0,10491,2622
1007,Rotation,4,0,0,2622,2622
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,2622,10490
1007,Scale,8,0,0,1,5246
1007,Translation,8,0,0,2623,10490
1174,ColliderPtr,8,0,0,0,1
1174,UIComponentPtr,8,0,0,0,2337
1174,Matrix,64,0,0,0,0
1174,Dirty Flag,1,0,0,9343,2335
1007,Rotation,4,0,0,2335,2335
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,2335,9342
1007,Scale,8,0,0,1,4672
1007,Translation,8,0,0,2336,9342
1210,ColliderPtr,8,0,0,0,1
1210,UIComponentPtr,8,0,0,0,613
1210,Matrix,64,0,0,0,0
1210,Dirty Flag,1,0,0,2449,612
1007,Rotation,4,0,0,612,612
1007,Scale,8,0,0,0,1
1007,Translation,8,0,0,611,2449
1007,Scale,8,0,0,1,1225
1007,Translation,8,0,0,612,2449
1008,ColliderPtr,8,0,0,1,1
1008,UIComponentPtr,8,0,0,1,2
1008,Matrix,64,0,0,0,0
1008,Dirty Flag,1,0,0,3770,3766
1008,Rotation,4,0,0,1,0
1008,Scale,8,0,0,0,1
1008,Translation,8,0,0,1,1
1008,Scale,8,0,0,1,1
1008,Translation,8,0,0,1,4
1009,ColliderPtr,8,0,0,1,1
1009,UIComponentPtr,8,0,0,1,2
1009,Matrix,64,0,0,0,0
1009,Dirty Flag,1,0,0,3770,3766
1009,Rotation,4,0,0,1,0
1009,Scale,8,0,0,0,1
1009,Translation,8,0,0,1,1
1009,Scale,8,0,0,1,1
1009,Translation,8,0,0,1,4
1010,ColliderPtr,8,0,0,1,1
1010,UIComponentPtr,8,0,0,1,2
1010,Matrix,64,0,0,0,0
1010,Dirty Flag,1,0,0,3770,3766
1010,Rotation,4,0,0,1,0
1010,Scale,8,0,0,0,1
1010,Translation,8,0,0,1,1
1010,Scale,8,0,0,1,9448
1010,Translation,8,0,0,1,9451
1011,ColliderPtr,8,0,0,1,0
1011,UIComponentPtr,8,0,0,1,3767
1011,Matrix,64,0,0,0,0
1011,Dirty Flag,1,0,0,3769,0
1011,Rotation,4,0,0,1,0
1011,OldScale,8,0,0,0,0
1011,Translation,8,0,0,3766,33899
1011,Scale,8,0,0,0,1
1011,Translation,8,0,0,3767,33899
1012,ColliderPtr,8,0,0,1,1
1012,UIComponentPtr,8,0,0,1,2
1012,Matrix,64,0,0,0,0
1012,Dirty Flag,1,0,0,3770,3766
1012,Rotation,4,0,0,1,0
1012,Scale,8,0,0,0,1
1012,Translation,8,0,0,1,1
1012,Scale,8,0,0,1,1
1012,Translation,8,0,0,1,9346
1013,ColliderPtr,8,0,0,1,1
1013,UIComponentPtr,8,0,0,1,2
1013,Matrix,64,0,0,0,0
1013,Dirty Flag,1,0,0,3770,3766
1013,Rotation,4,0,0,1,0
1013,Scale,8,0,0,0,1
1013,Translation,8,0,0,1,1
1013,Scale,8,0,0,1,9343
1013,Translation,8,0,0,1,9346
1014,ColliderPtr,8,0,0,1,1
1014,UIComponentPtr,8,0,0,1,2
1014,Matrix,64,0,0,0,0
1014,Dirty Flag,1,0,0,3770,3766
1014,Rotation,4,0,0,1,0
1014,Scale,8,0,0,0,1
1014,Translation,8,0,0,1,1
1014,Scale,8,0,0,1,9343
1014,Translation,8,0,0,1,9346
1015,ColliderPtr,8,0,0,1,1
1015,UIComponentPtr,8,0,0,1,2
1015,Matrix,64,0,0,0,0
1015,Dirty Flag,1,0,0,3770,3766
1015,Rotation,4,0,0,1,0
1015,Scale,8,0,0,0,1
1015,Translation,8,0,0,1,1
1015,Scale,8,0,0,1,9343
1015,Translation,8,0,0,1,9346
1016,ColliderPtr,8,0,0,1,1
1016,UIComponentPtr,8,0,0,1,2
1016,Matrix,64,0,0,0,0
1016,Dirty Flag,1,0,0,3770,3766
1016,Rotation,4,0,0,1,0
1016,Scale,8,0,0,0,1
1016,Translation,8,0,0,1,1
1016,Scale,8,0,0,1,9343
1016,Translation,8,0,0,1,9346
1017,ColliderPtr,8,0,0,1,1
1017,UIComponentPtr,8,0,0,1,2
1017,Matrix,64,0,0,0,0
1017,Dirty Flag,1,0,0,3770,3766
1017,Rotation,4,0,0,1,0
1017,Scale,8,0,0,0,1
1017,Translation,8,0,0,1,1
1017,Scale,8,0,0,1,1
1017,Translation,8,0,0,1,9346
1018,ColliderPtr,8,0,0,1,1
1018,UIComponentPtr,8,0,0,1,2
1018,Matrix,64,0,0,0,0
1018,Dirty Flag,1,0,0,3770,3766
1018,Rotation,4,0,0,1,0
1018,Scale,8,0,0,0,1
1018,Translation,8,0,0,1,1
1018,Scale,8,0,0,1,1
1018,Translation,8,0,0,1,9346
1019,ColliderPtr,8,0,0,1,1
1019,UIComponentPtr,8,0,0,1,2
1019,Matrix,64,0,0,0,0
1019,Dirty Flag,1,0,0,3770,3766
1019,Rotation,4,0,0,1,0
1019,Scale,8,0,0,0,1
1019,Translation,8,0,0,1,1
1019,Scale,8,0,0,1,1
1019,Translation,8,0,0,1,9346
1020,ColliderPtr,8,0,0,1,1
1020,UIComponentPtr,8,0,0,1,2
1020,Matrix,64,0,0,0,0
1020,Dirty Flag,1,0,0,3770,3766
1020,Rotation,4,0,0,1,0
1020,Scale,8,0,0,0,1
1020,Translation,8,0,0,1,1
1020,Scale,8,0,0,1,9411
1020,Translation,8,0,0,1,9414
1021,ColliderPtr,8,0,0,1,1
1021,UIComponentPtr,8,0,0,1,2
1021,Matrix,64,0,0,0,0
1021,Dirty Flag,1,0,0,3770,3766
1021,Rotation,4,0,0,1,0
1021,Scale,8,0,0,0,1
1021,Translation,8,0,0,1,1
1021,Scale,8,0,0,1,9343
1021,Translation,8,0,0,1,9346
1022,ColliderPtr,8,0,0,1,1
1022,UIComponentPtr,8,0,0,1,2
1022,Matrix,64,0,0,0,0
1022,Dirty Flag,1,0,0,3770,3766
1022,Rotation,4,0,0,1,0
1022,Scale,8,0,0,0,1
1022,Translation,8,0,0,1,1
1022,Scale,8,0,0,1,1
1022,Translation,8,0,0,1,9346
1023,ColliderPtr,8,0,0,1,1
1023,UIComponentPtr,8,0,0,1,2
1023,Matrix,64,0,0,0,0
1023,Dirty Flag,1,0,0,3770,3766
1023,Rotation,4,0,0,1,0
1023,Scale,8,0,0,0,1
1023,Translation,8,0,0,1,1
1023,Scale,8,0,0,1,9343
1023,Translation,8,0,0,1,9346
1024,ColliderPtr,8,0,0,1,1
1024,UIComponentPtr,8,0,0,1,2
1024,Matrix,64,0,0,0,0
1024,Dirty Flag,1,0,0,3770,3766
1024,Rotation,4,0,0,1,0
1024,Scale,8,0,0,0,1
1024,Translation,8,0,0,1,1
1024,Scale,8,0,0,1,1
1024,Translation,8,0,0,1,9346
1025,ColliderPtr,8,0,0,1,1
1025,UIComponentPtr,8,0,0,1,2
1025,Matrix,64,0,0,0,0
1025,Dirty Flag,1,0,0,3770,3766
1025,Rotation,4,0,0,1,0
1025,Scale,8,0,0,0,1
1025,Translation,8,0,0,1,1
1025,Scale,8,0,0,1,9343
1025,Translation,8,0,0,1,9346
1026,ColliderPtr,8,0,0,1,1
1026,UIComponentPtr,8,0,0,1,2
1026,Matrix,64,0,0,0,0
1026,Dirty Flag,1,0,0,3770,3766
1026,Rotation,4,0,0,1,0
1026,Scale,8,0,0,0,1
1026,Translation,8,0,0,1,1
1026,Scale,8,0,0,1,9343
1026,Translation,8,0,0,1,9346
1027,ColliderPtr,8,0,0,1,1
1027,UIComponentPtr,8,0,0,1,2
1027,Matrix,64,0,0,0,0
1027,Dirty Flag,1,0,0,3770,3766
1027,Rotation,4,0,0,1,0
1027,Scale,8,0,0,0,1
1027,Translation,8,0,0,1,1
1027,Scale,8,0,0,1,9343
1027,Translation,8,0,0,1,9346
1028,ColliderPtr,8,0,0,1,1
1028,UIComponentPtr,8,0,0,1,2
1028,Matrix,64,0,0,0,0
1028,Dirty Flag,1,0,0,3770,3766
1028,Rotation,4,0,0,1,0
1028,Scale,8,0,0,0,1
1028,Translation,8,0,0,1,1
